,region,total,18_30,31_40,41_50,51_60,60_,date
2833,Сахалинская область,44.200000816930064,2.771435223573334,4.42776091724907,5.502023944220015,6.943905497530829,24.55487523435681,2019-09-01
2834,Еврейская автономная область,79.12427382389174,4.277325795901521,7.454053141395633,8.185700974905105,11.437469123836086,47.76972478785339,2019-09-01
2835,Чукотский автономный округ,33.04270785091517,3.564021504943318,4.510400096651431,5.476914403076737,8.054285886877555,11.437085959366128,2019-09-01
2836,Республика Саха (Якутия),55.19700437121061,4.264696605719284,5.766233819954106,7.257429868801635,12.114675251212761,25.793968825522825,2019-09-01
2837,Приморский край,57.75264647730246,2.7707731781588234,5.012303452219404,6.449720872982754,9.129571486683787,34.390277487257706,2019-09-01
2838,Российская Федерация,76.36549950156942,3.3288704402049536,5.393773787184038,7.126085769302671,12.873461855208232,47.643307649669524,2019-10-01
2839,Белгородская область,130.18977419158884,3.337171985849977,6.309219616160598,9.812474715946175,20.380401417070242,90.35050645656183,2019-10-01
2840,Брянская область,88.7911633770404,2.9553727877405773,5.344167200611238,8.174559464483451,15.800037827438558,56.517026096766585,2019-10-01
2841,Владимирская область,90.60517423790365,2.7624734131153423,4.923836125947701,6.90288877255538,14.155754298746894,61.860221627538344,2019-10-01
2842,Воронежская область,93.00543297787932,2.929348949081566,5.132697058751511,7.710644418106032,17.18087430262035,60.05186824931986,2019-10-01
2843,Ивановская область,77.3108406859328,2.6399649465235315,4.553964428688084,6.3056424147065275,11.675197673723833,52.13607122229082,2019-10-01
2844,Калужская область,76.10414313737147,2.9859914006617925,4.8435673383661255,6.4267173908736055,12.356099784025838,49.49176722344409,2019-10-01
2845,Костромская область,92.46673686225711,3.135263555150353,5.856258051962522,7.373675398223979,15.8175458638216,60.283993993098655,2019-10-01
2846,Курская область,107.59944753627012,4.393694542478554,7.7829095760680955,12.22357618191196,23.035280536131904,60.1639866996796,2019-10-01
2847,Липецкая область,101.67084049001997,3.233292687723715,5.8232484146027,8.504984550297849,17.875327240862386,66.23398759653331,2019-10-01
2848,Орловская область,82.20921285195959,3.2117728039249895,4.999546970993973,7.174086199925082,13.865392235218069,52.95841464189748,2019-10-01
2849,Рязанская область,117.41464469809368,3.342497376893506,5.714737056573832,8.426252785788462,18.694289840477428,81.23686763836045,2019-10-01
2850,Смоленская область,79.14041616659398,3.0232511250972287,5.61885388114771,7.404789873965765,13.951099523219822,49.142421763163455,2019-10-01
2851,Тамбовская область,107.27622774777896,2.9469490120732384,5.763972416399761,9.61941639779284,18.71913036459882,70.2267595569143,2019-10-01
2852,Тверская область,76.53138379819099,2.8929551461993834,4.905342948687656,6.525492345837705,13.046258927755673,49.16133442971056,2019-10-01
2853,Тульская область,98.86950253513278,3.383783535228811,6.019672468146857,9.435238142895205,17.300303350378478,62.73050503848343,2019-10-01
2854,Ярославская область,80.18897882840113,2.0958834942823663,4.012346659129954,5.806549953477738,11.115327577063415,57.15887114444766,2019-10-01
2855,город Москва,80.20100070715836,2.2583725655215394,3.474675431276629,5.081377906901623,11.127855356984178,58.258719446474394,2019-10-01
2856,Московская область,55.12571833928602,2.1481260905934185,3.4656872878437643,4.642847226983043,8.821988705528033,36.047069028337766,2019-10-01
2857,Республика Карелия,98.88262552260636,3.2521324928485447,5.203411988557671,7.140129696985387,12.510193251096988,70.77675809311778,2019-10-01
2858,Республика Коми,74.5114335097894,3.414695839129885,6.4090287689630046,7.705047366107187,13.36970857648738,43.61295295910194,2019-10-01
2859,Архангельская область (кроме Ненецкого автономного округа),77.64861990929664,2.6456661425624155,4.69967008697707,6.214725208808587,11.080715084205073,53.007843386743495,2019-10-01
2860,Ненецкий автономный округ (Архангельская область),66.64537178580392,2.9204408040338588,5.0195076319331955,6.9588628533619294,11.750211047479977,39.99634944899496,2019-10-01
2861,Вологодская область,81.28452796192215,2.3798656005371184,4.521659003539397,6.009182050726506,12.83705842103325,55.53676288608588,2019-10-01
2862,Калининградская область,68.7995354160451,2.6392280083457478,4.390398199138485,5.784349627364953,10.652702539546013,45.33285704164991,2019-10-01
2863,город Санкт-Петербург,106.75478139412209,2.3302853512980395,3.7731082915884238,5.253079093369292,10.868721314885706,84.52958734298063,2019-10-01
2864,Ленинградская область,73.5199015946494,2.227433034953273,4.1025679878476105,5.405692076323675,10.673928372550622,51.11028012297422,2019-10-01
2865,Мурманская область,37.91828419262729,1.99450308533051,3.2390623161902314,4.1761579347000755,5.936721314981766,22.57183954142471,2019-10-01
2866,Новгородская область,95.28965710249611,3.1534443008115995,5.687194317470048,7.173127923557712,14.80436318083079,64.47152737982594,2019-10-01
2867,Псковская область,75.82454407282763,3.398708173257884,5.99379656349311,7.273870763327621,12.279818502630823,46.87835007011821,2019-10-01
2868,Республика Дагестан,97.72672923918208,11.73283268408354,14.278742993643164,19.177117201306753,25.724484353522833,26.813552006625784,2019-10-01
2869,Республика Ингушетия,114.88702092711398,13.232996845552712,14.318657480101248,25.981467370871727,33.43834754409491,27.915551686493377,2019-10-01
2870,Кабардино-Балкарская Республика,66.08952239560665,4.318769271973947,5.891119913093571,8.34661904206673,16.224534442213805,31.308479726258604,2019-10-01
2871,Карачаево-Черкесская Республика,109.9443039932297,8.144977156689857,10.662359336974802,16.43386609331068,28.40431907174754,46.298782334506825,2019-10-01
2872,Республика Северная Осетия-Алания,91.41040510373212,4.298873226142756,5.85624945477531,9.758985660411897,19.366380980846706,52.12991578155546,2019-10-01
2873,Чеченская Республика,112.93035936006083,16.470011688793928,26.16560200034181,27.425767922188186,24.58284458434086,18.28613316439606,2019-10-01
2874,Ставропольский край,75.7980612061277,3.304900504177991,5.200263447578618,7.85584652210917,15.781812171607262,43.65523856065465,2019-10-01
2875,Республика Адыгея (Адыгея),72.92014847914432,3.1512235455553013,5.345864926200236,8.138645039846594,14.916084654223035,41.36833031331914,2019-10-01
2876,Республика Калмыкия,78.15233617094631,6.466236562294835,7.207121296034799,7.95534152218803,17.74822389389944,38.77541289652921,2019-10-01
2877,Республика Крым,64.694965734186,2.6357111398679165,5.50052358540405,8.03580675566398,14.517595294112725,34.00532895913733,2019-10-01
2878,Краснодарский край,76.10306582498781,3.22543236958094,4.9719956765254985,7.131608369694249,13.234399772672349,47.539629636514775,2019-10-01
2879,Астраханская область,42.93610370143926,2.667481867533146,3.910005768860971,4.70482661367861,8.02907111477075,23.62471833659578,2019-10-01
2880,Волгоградская область,69.14152651097164,2.6121541338435876,4.766882192646168,6.653216399223293,11.928571343113823,43.18070244214477,2019-10-01
2881,Ростовская область,83.4379580802985,3.5704087266081594,7.27693274191399,10.20031791962535,18.036703535190085,44.35359515696092,2019-10-01
2882,город Севастополь,45.747858812487024,1.7260362986561737,3.4114599785204374,4.668194904470096,7.538153299098401,28.40401433174192,2019-10-01
2883,Республика Башкортостан,61.89649235189786,2.7299398544311844,4.096514321754725,5.0046840228535885,10.292507661679014,39.77284649117935,2019-10-01
2884,Республика Марий Эл,91.60763102971868,3.8831241365119493,5.839383873717629,7.013727622799024,15.289985008377672,59.58141038831241,2019-10-01
2885,Республика Мордовия,86.66204066855728,2.956616182948169,5.030772943944971,7.290975281079668,16.243790100364045,55.13988616022044,2019-10-01
2886,Республика Татарстан (Татарстан),72.44702495339386,3.165216070884424,4.6901114956338485,6.313246608806996,13.678401735174528,44.600049042894064,2019-10-01
2887,Удмуртская Республика,68.60533770291697,2.8804755239188267,5.143327207955473,6.318205640212552,11.857581647748757,42.40574768308136,2019-10-01
2888,Чувашская Республика - Чувашия,63.27065256928466,2.8559868235524912,4.180170754335272,5.761017496393233,10.946587161137654,39.52689033386601,2019-10-01
2889,Кировская область,95.5547048248224,2.76391409855602,4.966555538872848,6.170068759831116,12.891190927821436,68.76297549974097,2019-10-01
2890,Нижегородская область,88.98150731827651,2.9200935848464966,4.4418894532889235,6.105537103417726,12.443138744418862,63.07084843230451,2019-10-01
2891,Оренбургская область,95.7398521757691,3.3667735265335272,5.372879465024831,6.828299644372129,14.664237060794994,65.50766247904363,2019-10-01
2892,Пензенская область,72.75076378704851,2.4800793261224654,4.317568505647889,6.132297703593725,12.023339602443814,47.79747864924061,2019-10-01
2893,Пермский край,77.0216025739237,3.023977324957867,5.171211889076146,6.2398498544507435,10.822736326030336,51.76382717940861,2019-10-01
2894,Самарская область,65.82327952101106,2.5406545570615244,4.536232366688679,6.326974418778538,11.990745947739235,40.42867223074308,2019-10-01
2895,Саратовская область,55.62076601463036,2.492610050331549,4.127719634630236,5.552243820199401,10.265013940015937,33.18317856945323,2019-10-01
2896,Ульяновская область,89.36657795118926,3.3857766695520732,5.683873593364427,7.410272477099779,16.227988010490822,56.65866720068216,2019-10-01
2897,Курганская область,87.08148187195175,3.5006547254645675,5.926673144036008,7.608712580912206,14.200294476704832,55.84514694483414,2019-10-01
2898,Свердловская область,63.06533425987308,3.004380055235548,5.28072045803009,6.21845962844026,9.661239117927362,38.90053500023982,2019-10-01
2899,Тюменская область (без автономных округов),61.216373267838506,3.09081151910028,4.997053391233922,5.293360417990446,9.71557817731671,38.11956976219715,2019-10-01
2900,Ханты-Мансийский автономный округ - Югра (Тюменская область),31.636710051418596,2.3446398144002116,3.4775918908278967,3.933777899320529,6.769463786103456,15.111236660766501,2019-10-01
2901,Ямало-Ненецкий автономный округ (Тюменская область),24.996352582463956,2.223539601720473,2.640914975465346,3.1801787326932347,5.8986590431023185,11.053060229482584,2019-10-01
2902,Челябинская область,63.14401512420474,3.0640842430402855,4.498881249616989,5.4445756070698925,9.77975132295074,40.356722701526834,2019-10-01
2903,Республика Алтай,97.6762037045498,4.2171922546215495,7.822137746383632,9.57206692679539,16.35247137517933,59.71233540156991,2019-10-01
2904,Республика Тыва,64.17239221633484,5.88737543269127,8.846475126609397,12.949143556406298,15.72021712394004,20.769180976687842,2019-10-01
2905,Республика Хакасия,51.234037156333756,2.7379529139242065,5.1532451642865,5.591541441379272,8.551440129661096,29.19985750708268,2019-10-01
2906,Алтайский край,74.61763973366061,3.1241252513596245,5.7801461154408855,6.582610779346651,10.95672906486718,48.17402852264627,2019-10-01
2907,Кемеровская область - Кузбасс,82.12676722049049,3.553885641464392,6.434686881136287,7.952118271399597,14.219655859424078,49.96642056706613,2019-10-01
2908,Новосибирская область,65.46468369547473,2.9115223685680167,5.270310132799501,6.318143155398613,10.785484559229952,40.17922347947865,2019-10-01
2909,Омская область,64.64937930608812,2.9847829050069565,5.234557233199344,6.271490256892956,11.065762436381124,39.09278647460774,2019-10-01
2910,Томская область,53.07478267971733,2.929159991906757,4.932980151135745,5.721885725635348,8.809754956647318,30.68100185439216,2019-10-01
2911,Красноярский край,62.87486612855973,3.4355987036999664,5.589719786807774,6.675304955487529,11.174220414150742,36.000022268413716,2019-10-01
2912,Иркутская область,87.27551471934466,5.620655586060841,8.537541033037877,9.26029803612784,14.591517176635056,49.26550288748304,2019-10-01
2913,Республика Бурятия,75.90262317789667,4.386370824786199,7.474017897369296,8.335426682111681,13.579138245431329,42.12766952819817,2019-10-01
2914,Забайкальский край,73.29714717321036,4.19690650553348,6.779979076455383,7.5193402046378965,11.344689594993362,43.456231791590234,2019-10-01
2915,Хабаровский край,50.6835932327032,2.594074945155898,4.277802119301718,5.579379979765005,7.570340067485299,30.661996120995283,2019-10-01
2916,Амурская область,82.18166047650385,4.055754329962153,6.702017413142308,7.903488932089752,13.242661946509934,50.2777378547997,2019-10-01
2917,Камчатский край,43.30474734925633,2.6277075396459746,3.85100548736508,4.944030147145267,7.190450014774898,24.69155416032511,2019-10-01
2918,Магаданская область,35.41640114986477,2.336547856748375,4.184544797994817,4.821785122562556,6.924678193636093,17.148845178922922,2019-10-01
2919,Сахалинская область,43.98555667656514,2.7775621990123316,4.419591616663739,5.526531845976007,6.862212491677526,24.399658523235534,2019-10-01
2920,Еврейская автономная область,78.82411061014427,4.277325795901521,7.4165327396772,8.241981577482756,11.424962323263275,47.46330817381952,2019-10-01
2921,Чукотский автономный округ,33.00243642148078,3.564021504943318,4.510400096651431,5.497050117793931,8.034150172160361,11.39681452993174,2019-10-01
2922,Республика Саха (Якутия),55.04498924001741,4.264696605719284,5.740380906485876,7.25019105303053,12.074344706202321,25.7153759685794,2019-10-01
2923,Приморский край,57.40892764981463,2.76867092233321,4.996536533527301,6.459181024198015,9.062824864220552,34.121714305535555,2019-10-01
2924,Российская Федерация,76.32441099893774,3.321696473487799,5.393685219693704,7.134090907852203,12.82156130587178,47.65337709203225,2019-11-01
2925,Белгородская область,129.86730153067884,3.3404031748370513,6.276261488492444,9.793733819821147,20.24663019300538,90.21027285452283,2019-11-01
2926,Брянская область,88.73117272558359,2.947040752816019,5.317504688852654,8.154562580664514,15.721716699147716,56.590348004102694,2019-11-01
2927,Владимирская область,90.50559926197371,2.7617412441746807,4.917246605481749,6.912406968783977,14.075215715274142,61.83898872825916,2019-11-01
2928,Воронежская область,93.04667326224826,2.927630603899527,5.1365633354110996,7.71494028106113,17.096675388700422,60.17086365317608,2019-11-01
2929,Ивановская область,77.34071580792289,2.623035710729152,4.558943615686431,6.324563325300245,11.610468242745325,52.22370491346173,2019-11-01
2930,Калужская область,76.12990152370762,2.9919356436624462,4.838613802532247,6.449503655709446,12.276843210683786,49.57300521111969,2019-11-01
2931,Костромская область,92.34747758788703,3.116433143407708,5.848412047069752,7.36582939333121,15.728101408044036,60.288701596034315,2019-11-01
2932,Курская область,107.68706850062463,4.387371380102453,7.776586413691995,12.22899603537719,22.96301582326219,60.331098848190805,2019-11-01
2933,Липецкая область,101.59654206383546,3.227173993802637,5.83024120765536,8.495369459850442,17.808895706862117,66.2348616956649,2019-11-01
2934,Орловская область,82.10778844762513,3.2090681531427365,5.014422550296363,7.144335041320302,13.807242243399639,52.93272045946607,2019-11-01
2935,Рязанская область,117.31681112825443,3.316468261982144,5.711146833827438,8.431638119908055,18.60363671613096,81.25392119640583,2019-11-01
2936,Смоленская область,79.0502173790779,3.014761827448658,5.596569474820213,7.402667549553622,13.905469548358752,49.13074897889667,2019-11-01
2937,Тамбовская область,107.17681497215457,2.9459647271660665,5.768893840935622,9.645007805379315,18.620701873881607,70.19624672479196,2019-11-01
2938,Тверская область,76.50854260591225,2.8937427735193393,4.8943161662082675,6.54124489223683,12.999788915878252,49.17944985806956,2019-11-01
2939,Тульская область,98.75995558615055,3.3743165149463965,6.006148153457694,9.437266790098578,17.186022891255043,62.75620123639285,2019-11-01
2940,Ярославская область,80.02702419475203,2.100646865860281,4.0131405543929395,5.820046172948495,11.054197641813511,57.03899295973681,2019-11-01
2941,город Москва,80.08899367187995,2.259165255084727,3.4799071823936676,5.078920569255741,11.069592674089888,58.20140799105593,2019-11-01
2942,Московская область,55.143482322271026,2.1429942732866407,3.465555702784616,4.658769019139968,8.79527693852096,36.080886388538836,2019-11-01
2943,Республика Карелия,98.78392896436569,3.2456605873901396,5.213119846745278,7.156309460631399,12.50048539290938,70.66835367668949,2019-11-01
2944,Республика Коми,74.49938872728806,3.397833143628009,6.405415334212602,7.705047366107187,13.308280185730545,43.68281269760971,2019-11-01
2945,Архангельская область (кроме Ненецкого автономного округа),77.68042970489599,2.6356687782311936,4.708758600005453,6.2110898035972335,11.037999072971672,53.08691345009043,2019-11-01
2946,Ненецкий автономный округ (Архангельская область),66.82789933605603,2.9204408040338588,5.065139519496223,6.9588628533619294,11.841474822606036,40.04198133655799,2019-11-01
2947,Вологодская область,81.16035361428708,2.3721582272356305,4.509669756181527,6.0365860446873505,12.759984688018376,55.48195489816419,2019-11-01
2948,Калининградская область,68.71472090537993,2.633241101710559,4.382415656958233,5.7893387162276095,10.577866206606153,45.33185922387738,2019-11-01
2949,город Санкт-Петербург,106.58352975265096,2.3250846506893716,3.782395256961045,5.260880144282295,10.823400923867315,84.39176877685094,2019-11-01
2950,Ленинградская область,73.32400004978713,2.2084922778533302,4.07821558586197,5.39216296410943,10.590589041310874,51.05454018065153,2019-11-01
2951,Мурманская область,38.01052327633225,2.0118814634198507,3.2363887195611025,4.196209909418546,5.96078368464393,22.605259499288824,2019-11-01
2952,Новгородская область,94.96981489132028,3.131788317763237,5.685528472620175,7.12315257806149,14.694417420739104,64.33492810213629,2019-11-01
2953,Псковская область,75.7975449892083,3.382826359364156,5.99379656349311,7.294517121389468,12.240113967896502,46.88629097706507,2019-11-01
2954,Республика Дагестан,97.75945635401794,11.697837353367943,14.29300035060137,19.187486188185446,25.697913824646175,26.883218637217016,2019-11-01
2955,Республика Ингушетия,115.13632077652883,13.265164568057854,14.312626032131533,25.98950930149801,33.48257816253948,28.086442712301942,2019-11-01
2956,Кабардино-Балкарская Республика,66.11838345730122,4.325695926780641,5.9003554528358295,8.35123681193786,16.194518938051463,31.34657632769542,2019-11-01
2957,Карачаево-Черкесская Республика,109.95504367829918,8.136385408634277,10.610808848641323,16.45534546344963,28.29692222105279,46.45558173652116,2019-11-01
2958,Республика Северная Осетия-Алания,90.54519608782515,4.227368348795071,5.796185357803256,9.564492394026196,19.104673129754183,51.85247685744645,2019-11-01
2959,Чеченская Республика,113.34286465364998,16.486484445942246,26.2857158545483,27.545195411513493,24.625399206974016,18.40006973467193,2019-11-01
2960,Ставропольский край,75.7100545462416,3.3059737561278215,5.18702667353071,7.850480262360017,15.71312404681811,43.65344980740494,2019-11-01
2961,Республика Адыгея (Адыгея),72.86957057157434,3.1468254666361735,5.3502630051193645,8.10346040849357,14.916084654223035,41.352937037102194,2019-11-01
2962,Республика Калмыкия,78.26603630335195,6.4699043085014685,7.203453549828166,7.9333350449482305,17.755559386312704,38.90378401376138,2019-11-01
2963,Республика Крым,64.81683925980401,2.6273421424005843,5.51255401926334,8.043652690789605,14.502426486203184,34.13086392114731,2019-11-01
2964,Краснодарский край,76.13493418740543,3.219589836471039,4.979785720672033,7.154447362760225,13.201115038591702,47.579996228910446,2019-11-01
2965,Астраханская область,42.95582630304764,2.649731526085606,3.917894809504322,4.712715654321961,7.9935704318756695,23.681913881260076,2019-11-01
2966,Волгоградская область,69.07811696787529,2.5946068388986836,4.774459433645103,6.656008014328164,11.897464774802403,43.15557790620093,2019-11-01
2967,Ростовская область,83.4170172666527,3.5492299491709343,7.241952064573854,10.202697557539645,17.968169963258394,44.454967732109886,2019-11-01
2968,город Севастополь,45.84262158966815,1.7350613250543758,3.402434952122235,4.668194904470096,7.511078219903793,28.52585218811765,2019-11-01
2969,Республика Башкортостан,61.80984718606864,2.724755955620889,4.097008026403325,5.015298672798478,10.270784657140634,39.70199987410532,2019-11-01
2970,Республика Марий Эл,91.61057056350863,3.8463799641376877,5.836444339927687,7.046062494488375,15.264998971163175,59.616684793791705,2019-11-01
2971,Республика Мордовия,86.59164504515377,2.9528449888372656,5.023230555723164,7.272119310525151,16.14825318288783,55.195197007180354,2019-11-01
2972,Республика Татарстан (Татарстан),72.45933697700832,3.1575210561253857,4.6934460020294315,6.308373099459605,13.617098117594189,44.68289870179971,2019-11-01
2973,Удмуртская Республика,68.55292923530075,2.8798121255945706,5.133376233091635,6.310908258645739,11.78394443375636,42.444888184212445,2019-11-01
2974,Чувашская Республика - Чувашия,63.24040886222357,2.843725861230429,4.189162126704784,5.757747906440684,10.894273721896852,39.55549924595081,2019-11-01
2975,Кировская область,95.56413797874238,2.758411425436028,4.964197250392852,6.1802880099111,12.802362061741565,68.85887923126084,2019-11-01
2976,Нижегородская область,88.90591525040418,2.9116944661940143,4.444378081037807,6.125135046940185,12.352614910053216,63.072092746178946,2019-11-01
2977,Оренбургская область,95.71743758427759,3.3652452589318327,5.371860619957036,6.83084675704162,14.616860765142457,65.53262418320465,2019-11-01
2978,Пензенская область,72.82131972994524,2.467940669280018,4.309223179068707,6.152023020962702,11.981612969547903,47.9105198910859,2019-11-01
2979,Пермский край,76.87528726827027,3.0182319595526277,5.168530718553701,6.232572391604107,10.759920330933047,51.69603186762678,2019-11-01
2980,Самарская область,65.76861476363148,2.5343712516155947,4.536232366688679,6.331058567318393,11.915032117115787,40.45192046089302,2019-11-01
2981,Саратовская область,55.62936969823604,2.4909712534542763,4.128129333849555,5.559618406147127,10.241251385295485,33.20939931948959,2019-11-01
2982,Ульяновская область,89.38595754576814,3.3801242877998994,5.6830661102569735,7.400582679810339,16.176309091613803,56.74587537628713,2019-11-01
2983,Курганская область,87.03955068940854,3.488674387595079,5.912296738592622,7.609910614699156,14.104451773748924,55.924217174772764,2019-11-01
2984,Свердловская область,63.06394398682577,3.0004409482681713,5.273537380618992,6.253679878972097,9.624628594348216,38.91165718461829,2019-11-01
2985,Тюменская область (без автономных округов),61.20517944682771,3.071057717316512,4.989810330579873,5.308504999358001,9.676070573749174,38.15973582582414,2019-11-01
2986,Ханты-Мансийский автономный округ - Югра (Тюменская область),31.69140428959097,2.3446398144002116,3.483602246671014,3.932575828151905,6.755639967664285,15.174946432703548,2019-11-01
2987,Ямало-Ненецкий автономный округ (Тюменская область),25.09053906060992,2.22538639540961,2.661229706045848,3.206033844341147,5.883884693589225,11.114004421224092,2019-11-01
2988,Челябинская область,63.17336128315217,3.054014482617148,4.510389547243432,5.46557825023815,9.745801844952735,40.3975771581007,2019-11-01
2989,Республика Алтай,97.62137563623405,4.212623248928568,7.808430729304688,9.631464000804144,16.238246232854806,59.73061142434184,2019-11-01
2990,Республика Тыва,64.2525344997118,5.841139499973799,8.92045261895735,12.92756678780481,15.723299519454539,20.8400760735213,2019-11-01
2991,Республика Хакасия,51.241497518497034,2.7491434571691284,5.140189530500757,5.6176527089507555,8.495487413436486,29.23902440843991,2019-11-01
2992,Алтайский край,74.64378842196095,3.1211245822104043,5.775430778206397,6.618190142115977,10.928437041460246,48.20060587796793,2019-11-01
2993,Кемеровская область - Кузбасс,81.9749492943084,3.5265883296139187,6.439548046260343,7.952118271399597,14.096257052428788,49.96043759460575,2019-11-01
2994,Новосибирская область,65.47148548140892,2.9011406953000374,5.282481749734372,6.330672761066864,10.733218204156678,40.223972071150975,2019-11-01
2995,Омская область,64.64732189929508,2.97295281594696,5.241243805276734,6.280234235763388,11.024614300520266,39.12827674178773,2019-11-01
2996,Томская область,53.780157075740505,2.9625724632973283,4.979386361400429,5.849038741760578,9.000020418732516,30.989139090549653,2019-11-01
2997,Красноярский край,62.91105230084905,3.426900104591956,5.595982778165542,6.685743274417142,11.134554802218211,36.0678713414562,2019-11-01
2998,Иркутская область,87.18167725500811,5.607726868752249,8.522944094141081,9.277814362803998,14.532295310253765,49.24089661905701,2019-11-01
2999,Республика Бурятия,75.94635467464275,4.38433680168173,7.460796747190251,8.35169886694743,13.534389737133024,42.215132521690315,2019-11-01
3000,Забайкальский край,73.10573896236109,4.175326168035767,6.780917351998761,7.499636418226941,11.276195480326708,43.3736635437729,2019-11-01
3001,Хабаровский край,50.45203345055101,2.592561482527452,4.257370373817701,5.586947292907233,7.506017905776357,30.50913639552227,2019-11-01
3002,Амурская область,81.74923158773264,4.053232878715674,6.676802900677514,7.908531834582712,13.111546481693003,49.99911749206373,2019-11-01
3003,Камчатский край,43.09821652691414,2.6181753478455656,3.8478280900982766,4.956739736212479,7.130079466705643,24.545393886052178,2019-11-01
3004,Магаданская область,35.345596669357235,2.301145616494612,4.163303453842559,4.793463330359545,6.875115057280825,17.212569211379694,2019-11-01
3005,Сахалинская область,44.14690036312541,2.793900800182992,4.405295340639411,5.595970900951315,6.907143644896842,24.44458967645485,2019-11-01
3006,Еврейская автономная область,78.74281640642099,4.302339397047144,7.4227861399636055,8.26699517862838,11.35617492011281,47.394520770669054,2019-11-01
3007,Чукотский автономный округ,33.123250709783946,3.5036143607917363,4.470128667217043,5.5977286913799,8.054285886877555,11.497493103517709,2019-11-01
3008,Республика Саха (Якутия),55.029477491936476,4.262628372641826,5.735210323792229,7.225372256101029,12.027809461959507,25.778457077441885,2019-11-01
3009,Приморский край,57.1734749973459,2.7555318234231243,4.986025254399233,6.44604192528793,9.013421852318631,33.972454141916984,2019-11-01
3010,Российская Федерация,76.22868998053696,3.3149312798029604,5.400402723191439,7.152635577751629,12.791714061628802,47.56900633816212,2019-12-01
3011,Белгородская область,129.3548349573289,3.3171386141301187,6.265275445936392,9.76853054572197,20.170374132910435,89.83351621863001,2019-12-01
3012,Брянская область,88.52620466643948,2.942041531861285,5.2925085840789805,8.15122976669469,15.709218646760881,56.431206137043645,2019-12-01
3013,Владимирская область,90.29473460706323,2.7610090752340195,4.901871057727861,6.924121671834559,14.002730990148667,61.70500181211813,2019-12-01
3014,Воронежская область,92.97965780014871,2.913883842443212,5.152458028344963,7.729116628812954,17.052857586558417,60.13134171398918,2019-12-01
3015,Ивановская область,77.16246091338206,2.615069011531797,4.571889501882133,6.328546674898923,11.593539006950945,52.053416718118264,2019-12-01
3016,Калужская область,76.05064495036557,2.979056450494363,4.828706730864491,6.481206285046266,12.26693613901603,49.49473934494442,2019-12-01
3017,Костромская область,92.15446586752492,3.1070179375363858,5.867242458812398,7.376813800181086,15.693578986515854,60.10981268447919,2019-12-01
3018,Курская область,107.52627951448952,4.370208510795896,7.771166560226766,12.226286108644576,22.875394858907665,60.283223475914625,2019-12-01
3019,Липецкая область,101.36577989309768,3.214936605960482,5.81625562155004,8.49886585637677,17.73809367720393,66.09762813200645,2019-12-01
3020,Орловская область,82.09291286832273,3.210420478533863,5.068515565941414,7.184904803054092,13.780195735577111,52.84887628521624,2019-12-01
3021,Рязанская область,117.15345599329346,3.30569759374296,5.719224835006826,8.4693354587452,18.515676258844287,81.14352184695419,2019-12-01
3022,Смоленская область,78.9133274544947,2.9988443943575884,5.61036458349914,7.3984229007293365,13.878940493206969,49.026755082701676,2019-12-01
3023,Тамбовская область,106.97897370581299,2.9449804422588945,5.74920814279218,9.691269196016401,18.563613349265626,70.0299025754799,2019-12-01
3024,Тверская область,76.29036983828435,2.888229382279645,4.891165656928442,6.54754591079648,12.916300419962887,49.0471284683169,2019-12-01
3025,Тульская область,98.57196761197117,3.345239238364694,6.012910310802276,9.445381378912076,17.110962944730183,62.65747373916196,2019-12-01
3026,Ярославская область,79.78885561585632,2.1109675042790954,4.020285611759811,5.821633963474467,10.99068602077465,56.845282515568286,2019-12-01
3027,город Москва,80.00116366827876,2.2586103723904953,3.4941755945310446,5.097231698165375,11.046683945713767,58.10446205747808,2019-12-01
3028,Московская область,55.10005925275213,2.1378624559798634,3.4779246983445415,4.670743259522449,8.799487660413702,36.01404117849158,2019-12-01
3029,Республика Карелия,98.49269321873747,3.2408066582963357,5.224445681297487,7.180579106100418,12.413114669220912,70.4337471038223,2019-12-01
3030,Республика Коми,74.4403692930315,3.3894017958770712,6.370485464958717,7.764066800363753,13.256487620974784,43.65992761085717,2019-12-01
3031,Архангельская область (кроме Ненецкого автономного округа),77.56591444073835,2.6120386443573964,4.711485153913968,6.231993383562515,11.0007361695553,53.00966108934917,2019-12-01
3032,Ненецкий автономный округ (Архангельская область),67.05605877387117,2.9888886353784025,5.110771407059253,6.936046909580415,11.795842935043007,40.224508886810106,2019-12-01
3033,Вологодская область,80.91885591750713,2.3653072287454195,4.512238880615357,6.057995414969261,12.700038451229027,55.28327594194806,2019-12-01
3034,Калининградская область,68.36448686722137,2.6192716528951183,4.38740474582089,5.766388907459386,10.543940402340082,45.04748115870591,2019-12-01
3035,город Санкт-Петербург,106.34541196049696,2.3273135223788004,3.7896390899516894,5.275553549571035,10.792568198830214,84.16033759976523,2019-12-01
3036,Ленинградская область,73.01607745579092,2.1895515207533873,4.054945512853468,5.3807985098494635,10.529437454102487,50.86134445823212,2019-12-01
3037,Мурманская область,38.01052327633225,2.0092078667907214,3.253767097650443,4.233640262226357,5.923353331836119,22.59055471782861,2019-12-01
3038,Новгородская область,94.57334381705026,3.1201274038141182,5.685528472620175,7.098164905313379,14.629449471594013,64.04007356370857,2019-12-01
3039,Псковская область,75.53867142274053,3.37964999658541,5.962032935705652,7.308810753893824,12.203585795940926,46.68459194061472,2019-12-01
